ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
112,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,922",33.86,50.28,54.56,31
113,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","92,108",145.18,80.86,61.64,57
114,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,129",34.46,49.79,53.98,31
115,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,599",144.29,81.31,62.00,57
116,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,040",34.53,49.99,54.18,31
117,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,988",145.44,80.97,61.73,57
118,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,087",33.92,49.89,54.01,31
119,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","92,236",145.09,80.76,61.57,57
120,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,884",33.86,50.38,54.57,31
121,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,619",144.61,81.30,61.97,57
122,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,136",34.59,49.77,53.95,31
123,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","92,074",145.76,80.89,61.67,57
124,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,327",34.14,49.33,53.38,31
125,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,875",144.93,81.07,61.80,57
126,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,793",33.95,50.60,54.89,31
127,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,993",144.70,80.97,61.72,57
128,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,246",33.63,49.51,53.71,31
129,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,986",144.26,80.98,61.72,57
130,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","20,956",33.92,50.20,54.45,31
131,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,950",144.48,81.00,61.75,57
132,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 1141,    1,    1","  512,    1,    1","21,143",33.95,49.75,53.92,31
133,2,ampere_sgemm_128x32_nn,ampere_sgemm_128x32_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   48,    3,    3","  256,    1,    1","91,879",144.77,81.07,61.81,57
134,2,_add_bias_,"nebula::_add_bias_(float *, float *, unsigned int, unsigned int, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"36504,    1,    1","  512,    1,    1","132,550",208.22,60.25,40.47,16
135,2,_relu_activate_,"nebula::_relu_activate_(float *, unsigned int)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"36504,    1,    1","  512,    1,    1","99,897",159.62,21.66,53.79,16
136,2,_forward_maxpool_,"nebula::_forward_maxpool_(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *, float *, unsigned int *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB," 9126,    1,    1","  512,    1,    1","96,664",151.33,69.33,47.85,31
137,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,109",16.96,26.55,30.85,31
138,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,422",96.70,63.65,48.22,82
139,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","9,967",17.12,26.94,31.41,31
140,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,853",94.59,64.25,48.68,82
141,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,145",17.06,26.47,30.73,31
142,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,661",95.23,64.45,48.83,82
143,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,409",17.66,25.79,30.13,31
144,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,799",97.02,64.30,48.72,82
145,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,071",16.90,26.66,31.00,31
146,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,433",96.03,65.79,49.84,82
147,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,285",17.06,26.10,30.47,31
148,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,108",95.81,63.98,48.48,82
149,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,244",17.89,26.20,30.51,31
150,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,430",95.71,63.65,48.22,82
151,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,145",17.15,26.46,30.79,31
152,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,006",95.68,64.09,48.55,82
153,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,331",17.31,26.00,30.22,31
154,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,754",96.03,64.35,48.75,82
155,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,019",16.83,26.79,31.20,31
156,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,009",95.58,64.08,48.55,82
157,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,002",17.15,26.84,31.20,31
158,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,836",94.91,64.27,48.69,82
159,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,139",18.02,26.47,30.87,31
160,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,098",96.90,63.99,48.48,82
161,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,183",17.31,26.36,30.65,31
162,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,182",96.22,66.06,50.05,82
163,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,310",17.79,26.04,30.34,31
164,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,646",96.35,65.55,49.66,82
165,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,018",17.02,26.79,31.01,31
166,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,854",95.97,64.24,48.68,82
167,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,181",17.50,26.36,30.65,31
168,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,051",96.19,64.04,48.52,82
169,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,180",17.63,26.37,30.65,31
170,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","61,215",96.45,63.87,48.39,82
171,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,020",16.90,26.80,31.31,31
172,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,856",96.86,64.24,48.67,82
173,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,189",17.73,26.36,30.66,31
174,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,847",95.78,64.26,48.69,82
175,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,276",17.66,26.12,30.32,31
176,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,797",96.06,64.31,48.72,82
177,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,145",17.09,26.46,30.79,31
178,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,952",95.97,64.14,48.60,82
179,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","9,968",17.28,26.93,31.36,31
180,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,861",96.74,64.24,48.67,82
181,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,309",17.98,26.05,30.33,31
182,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,281",96.48,65.95,49.97,82
183,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,000",16.90,26.85,31.39,31
184,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,412",95.33,64.72,49.03,82
185,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,301",17.76,26.06,30.35,31
186,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,715",96.13,64.39,48.78,82
187,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,140",17.76,26.48,30.98,31
188,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,709",95.97,64.40,48.78,82
189,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,183",17.41,26.36,30.80,31
190,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,427",96.70,65.79,49.85,82
191,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,209",17.70,26.30,30.71,31
192,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,384",95.55,65.84,49.88,82
193,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","9,870",17.02,27.21,31.55,31
194,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,447",94.62,64.68,49.01,82
195,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,156",17.15,26.45,30.83,31
196,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,510",96,64.61,48.95,82
197,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,002",17.60,26.84,31.16,31
198,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","59,238",96.16,66.00,50.01,82
199,2,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[763711] vgg_small,NVIDIA A100-SXM4-40GB,"  286,    1,    1","  512,    1,    1","10,185",17.47,26.36,30.69,31
200,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[763711] vgg_small,NVIDIA A100-SXM4-40GB,"   24,    6,    2","  256,    1,    1","60,864",96.29,64.23,48.67,82
