ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
109,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,366",8.32,6.83,3.20,31
110,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,476",21.44,4.70,5.63,86
111,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,403",8.45,6.77,3.16,31
112,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,038",20.45,4.87,5.83,86
113,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,347",8.32,6.86,3.21,31
114,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,382",21.66,4.74,5.67,86
115,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,358",8.48,6.84,3.20,31
116,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,209",21.79,4.81,5.76,86
117,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,405",8.54,6.77,3.20,31
118,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,130",20.77,4.83,5.78,86
119,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,335",8.35,6.88,3.16,31
120,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,135",21.70,4.83,5.79,86
121,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,428",8.51,6.73,3.15,31
122,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,390",21.18,4.73,5.67,86
123,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,397",8.54,6.78,3.20,31
124,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,147",20.70,4.83,5.78,86
125,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,435",8.42,6.72,3.27,31
126,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,270",21.54,4.78,5.72,86
127,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,468",8.42,6.68,3.23,31
128,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,101",21.57,4.85,5.80,86
129,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,451",8.38,6.70,3.25,31
130,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,328",20.58,4.76,5.70,86
131,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,437",8.42,6.72,3.25,31
132,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,293",22.18,4.77,5.71,86
133,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,436",8.45,6.71,3.23,31
134,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,220",21.73,4.80,5.75,86
135,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,344",8.48,6.86,3.16,31
136,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,237",20.86,4.79,5.74,86
137,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","4,386",8.48,6.79,3.10,31
138,3,ampere_sgemm_32x32_sliced1x4_nn,ampere_sgemm_32x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    3,    1","  128,    1,    1","12,290",21.41,4.77,5.71,86
139,3,_mean_,"nebula::_mean_(float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   96,    1,    1","  512,    1,    1","27,200",44.38,12.70,6.93,22
140,3,_variance_,"nebula::_variance_(float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   96,    1,    1","  512,    1,    1","38,386",62.66,25.22,4.86,22
141,3,scal_kernel_val,"void scal_kernel_val<float, float>(cublasScalParamsVal<T1, T2>)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,    1,    1","  256,    1,    1","3,201",6.43,0.02,0.86,26
142,3,axpy_kernel_val,"void axpy_kernel_val<float, float>(cublasAxpyParamsVal<T1, T1, T2>)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,    1,    1","  256,    1,    1","3,356",7.42,0.02,0.93,32
143,3,scal_kernel_val,"void scal_kernel_val<float, float>(cublasScalParamsVal<T1, T2>)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,    1,    1","  256,    1,    1","3,230",7.14,0.02,0.85,26
144,3,axpy_kernel_val,"void axpy_kernel_val<float, float>(cublasAxpyParamsVal<T1, T1, T2>)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,    1,    1","  256,    1,    1","3,367",6.50,0.02,0.93,32
145,2,_normalize_,"nebula::_normalize_(float *, float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","14,461",24.48,51.07,21.66,22
146,2,_scale_,"nebula::_scale_(float *, float *, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    1,   96,   32","  512,    1,    1","10,619",18.18,21.43,30.73,16
147,2,_add_bias_,"nebula::_add_bias_(float *, float *, unsigned int, unsigned int, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","11,154",18.82,43.28,27.59,16
148,2,_leaky_activate_,"nebula::_leaky_activate_(float *, unsigned int)",[762749] resnet_small,NVIDIA A100-SXM4-40GB," 2166,    1,    1","  512,    1,    1","9,040",16.10,18.58,34.08,16
149,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,547",12.32,9.76,11.59,31
150,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,353",27.42,41.25,42.74,82
151,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,204",11.87,6.03,15.66,32
152,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,693",12.22,9.56,11.41,31
153,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,338",27.20,41.28,42.78,82
154,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,720",11.81,5.57,14.37,32
155,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,795",12.19,9.40,11.18,31
156,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,348",27.42,41.28,42.76,82
157,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,285",11.49,5.95,15.34,32
158,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,732",12.45,9.49,11.26,31
159,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,269",27.68,41.46,42.95,82
160,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,459",11.84,5.79,14.87,32
161,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,818",12.32,9.37,11.21,31
162,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,366",27.20,41.22,42.70,82
163,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,307",11.84,5.93,15.30,32
164,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,457",12.16,9.90,11.75,31
165,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,371",27.20,41.20,42.69,82
166,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,339",11.90,5.90,15.28,32
167,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,507",12.26,9.83,11.70,31
168,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,376",27.62,41.19,42.68,82
169,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,288",11.74,5.95,15.30,32
170,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,780",12.16,9.43,11.23,31
171,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,347",26.98,41.27,42.76,82
172,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,222",11.49,6.01,15.69,32
173,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,796",12.16,9.41,11.15,31
174,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,326",27.55,41.33,42.82,82
175,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,271",12.06,5.97,15.39,32
176,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,778",12.19,9.44,11.30,31
177,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,375",27.62,41.20,42.69,82
178,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,433",11.68,5.82,15.02,32
179,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,779",12.38,9.44,11.22,31
180,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,353",27.71,41.25,42.72,82
181,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,216",11.84,6.02,15.54,32
182,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,752",12.32,9.47,11.24,31
183,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,441",27.17,41.02,42.50,82
184,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,241",12.06,5.99,15.46,32
185,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,848",12.22,9.34,11.11,31
186,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,385",27.01,41.17,42.65,82
187,3,splitKreduce_kernel,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)0, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   12,    6,    1","   32,   16,    1","6,180",11.87,6.06,15.67,32
188,3,_unfold_,"nebula::_unfold_(unsigned int, float *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float *)",[762749] resnet_small,NVIDIA A100-SXM4-40GB,"   68,    1,    1","  512,    1,    1","6,623",12.45,9.65,11.51,31
189,2,ampere_sgemm_64x32_sliced1x4_nn,ampere_sgemm_64x32_sliced1x4_nn,[762749] resnet_small,NVIDIA A100-SXM4-40GB,"    6,    3,   12","  256,    1,    1","16,362",27.46,41.22,42.70,82
